USER_TOKEN,FIRST_SEND_APPLICATION,BUSINESS_CATEGORY,POSTAL_CODE,COUNTRY_CODE,FIRST_INVOICE_MONTH,COUNT_INVOICES_FIRST7D,COUNT_SENT_INVOICES_FIRST7D,COUNT_PAID_INVOICES_FIRST7D,TOTAL_INVOICE_AMOUNT_CENTS_FIRST7D,COUNT_PAYERS_FIRST7D,HAS_USED_AUTOMATIC_REMINDERS_FIRST7D,AVERAGE_INVOICE_AMOUNT_CENTS_FIRST7D,PCT_INVOICES_PAID_FIRST7D,COUNT_DELIVERY_METHODS_FIRST7D,HAS_ACCEPTED_CREDIT_OR_DEBIT_CARD_FIRST7D,CHURNED_IND
0W9EVCS1ACKQ9,dashboard,beauty_and_personal_care,65810,US,2016-03-01,1,1,1,23122,1,0,23122,1,1,1,1
2PKVD4FBEKKRT,register,professional_services,33311,US,2016-03-01,1,1,1,5640000,1,0,5640000,1,1,1,1
E9D2RM21HF1Z1,register,retail,44446,US,2017-01-01,1,1,1,360000,1,0,360000,1,1,1,1
BM1FQQMFK3E93,register,transportation,33043,US,2015-04-01,1,1,1,1031932,0,0,1031932,1,1,1,0
F3K4Z2Y0AJCYK,register,health_care_and_fitness,91917,US,2019-08-01,1,1,0,2000,1,1,2000,0,1,1,1
HKA6BN8PDE6ZF,register,retail,15946,US,2019-04-01,1,1,0,255000,1,1,255000,0,1,1,0
QG7K3STV0QMAP,dashboard,beauty_and_personal_care,32819,US,2019-04-01,1,1,0,117500,1,1,117500,0,1,1,1
VVDTBNE6E2BR9,register,professional_services,K2E6J4,CA,2018-12-01,1,1,0,8000,1,0,8000,0,1,1,1
JQJMJZZEY7JMR,register,health_care_and_fitness,85120,US,2019-02-01,1,1,0,150000,1,1,150000,0,1,1,1
7XWK34398EGFX,register,beauty_and_personal_care,35083,US,2016-07-01,1,1,1,111000,0,0,111000,1,1,1,1
RJXWGPC778ZH8,dashboard,health_care_and_fitness,97086,US,2018-12-01,1,1,1,3200,1,0,3200,1,1,1,1
71H7714MSYCAA,dashboard,casual_use,12205-2452,US,2018-03-01,1,1,1,12000,1,0,12000,1,1,1,0
SV9A95HXZPTRS,invoices,professional_services,573-1171,JP,2019-04-01,1,1,1,100,1,1,100,1,1,1,1
3PP9MV8AJV454,register,retail,32208,US,2015-04-01,1,1,0,800,0,0,800,0,1,1,1
580GDMFHXHYA7,register,casual_use,70062,US,2015-11-01,2,2,2,101661236,0,0,50830618,1,1,1,0
36Q3RFXFCVS2K,invoices,professional_services,91351,US,2019-05-01,1,1,1,222500,1,1,222500,1,1,1,1
SN434JB6CC9Y3,dashboard,professional_services,7643,US,2019-05-01,1,1,0,24285800,1,1,24285800,0,1,1,0
0RCXR94Y0A3HS,register,food_and_drink,75134,US,2016-09-01,1,1,1,30000,0,0,30000,1,1,1,1
463VHSWH6BBD3,register,food_and_drink,V3C6P4,CA,2017-06-01,1,1,0,62920,1,0,62920,0,1,1,1
HHVMK83BWM1M2,register,food_and_drink,77099-4415,US,2018-04-01,1,1,0,13104000,1,0,13104000,0,1,1,0
3WJWK1VBJ21B2,register,leisure_and_entertainment,M8V0E5,CA,2016-12-01,1,1,0,1612000,1,0,1612000,0,1,1,1
4BYGG9A3RW2TD,register,beauty_and_personal_care,49001-5248,US,2018-04-01,1,1,1,4500,1,0,4500,1,1,1,1
X2THAC35M61BD,dashboard,professional_services,55104-4810,US,2019-08-01,1,1,0,100,1,1,100,0,1,1,1
7A00M58G74181,dashboard,professional_services,34997,US,2017-06-01,1,1,1,30352,1,0,30352,1,1,1,1
3KJ7GJGKR4F4J,register,food_and_drink,80122,US,2015-06-01,1,1,0,576000,0,0,576000,0,1,1,0
ARXB1DVMDG1YV,dashboard,retail,30655-8439,US,2018-03-01,1,1,1,14000,1,0,14000,1,1,1,1
JSRMTTWF9AGKZ,register,food_and_drink,77373-8414,US,2018-04-01,1,1,1,510000,1,0,510000,1,1,1,1
0065GXF1NGBBW,register,retail,07701-5727,US,2018-11-01,1,1,1,74880,1,0,74880,1,1,1,1
BDAGTECC1N524,dashboard,professional_services,11249,US,2015-12-01,1,1,1,900000,1,0,900000,1,1,1,1
8NGJXRCPTGCG2,dashboard,food_and_drink,J3V 1K2,CA,2018-01-01,3,3,0,85000,1,0,28333.33333,0,2,1,1
8YR0VE67NATX7,register,health_care_and_fitness,30115-7768,US,2017-03-01,4,4,4,3900792,4,0,975198,1,1,1,0
GXGXEABY0CDXZ,dashboard,professional_services,96816-5767,US,2018-01-01,1,1,0,115183,1,0,115183,0,1,1,1
2GEB844TNYTYR,register,beauty_and_personal_care,13214,US,2018-10-01,1,1,1,9813,1,0,9813,1,1,1,1
0BR8X925J6CSM,register,professional_services,84767,US,2014-12-01,1,1,1,240000,0,0,240000,1,1,1,1
DS3TY7JMT736G,dashboard,professional_services,24551,US,2016-05-01,1,1,1,1348000,1,0,1348000,1,1,1,1
4Q77K1Y3FZEJD,register,health_care_and_fitness,45377-1153,US,2016-09-01,1,1,0,1200,0,0,1200,0,1,1,0
NKJ8AV1C9T5BZ,register,retail,70454,US,2018-01-01,15,15,14,267914250,15,0,17860950,0.933333,1,1,0
4YVMDHSCAB6DB,register,health_care_and_fitness,23454,US,2017-03-01,8,8,5,1061800,7,0,132725,0.625,1,1,1
7MTDCDJA0MZMG,register,professional_services,40069,US,2018-09-01,65,65,51,97659240000,58,1,1502449846,0.784615,1,1,0
QFS7FE230KTCX,dashboard,professional_services,92305,US,2017-07-01,1,1,0,903974500,1,0,903974500,0,1,1,0
6R3GY8TAFYX7Q,register,retail,95959-9173,US,2016-04-01,1,1,0,100,0,0,100,0,1,1,1
8CSKH9B9WYYF3,dashboard,home_and_repair,91326,US,2016-02-01,1,1,1,100,1,0,100,1,1,1,1
C6D6SW877N1AG,dashboard,casual_use,10018,US,2018-02-01,1,1,1,8675880,1,0,8675880,1,1,1,0
J783NGGVE5B3Z,invoices,professional_services,33015,US,2019-05-01,2,2,2,442512,1,1,221256,1,1,1,0
1BPRENC40XBVF,register,food_and_drink,52101-1907,US,2017-09-01,1,1,0,720000,1,0,720000,0,1,1,1
EK2P02VF8M3N1,dashboard,professional_services,2539,AU,2018-05-01,1,1,1,738000,1,0,738000,1,1,1,1
9GYZK84REM5BD,register,professional_services,92701,US,2017-08-01,1,1,0,450000,1,0,450000,0,1,1,1
6R7JHN5RSA87M,register,health_care_and_fitness,95490-9608,US,2018-03-01,5,5,2,669290,3,0,133858,0.4,1,1,1
CTG9BTXXKRHDM,register,health_care_and_fitness,98391-8828,US,2017-03-01,14,14,11,4425993,11,0,316142.3571,0.785714,1,1,0
QJH6RDGG0BQAG,register,retail,28372-8606,US,2017-10-01,6,6,2,97600,4,0,16266.66667,0.333333,1,1,1
F5AAVJS5J3GVV,dashboard,charities_education_and_membership,8825,US,2019-01-01,27,27,25,42074286,22,1,1558306.889,0.925925,1,1,1
RZN77RE0FPWM2,register,professional_services,63112,US,2018-11-01,16,15,12,22836607290,1,1,1427287956,0.8,2,1,0
3AY45Y8H3YGZG,register,food_and_drink,32814,US,2017-01-01,1,1,1,43273,1,0,43273,1,1,1,1
66RQZG9QF42JH,dashboard,food_and_drink,23224,US,2018-11-01,10,10,7,540750,10,0,54075,0.7,1,1,1
A3CSQHP6FN1RZ,register,retail,46902,US,2017-06-01,4,4,3,53900,3,0,13475,0.75,1,1,1
MVQN5QCDVG54C,register,health_care_and_fitness,63552,US,2017-07-01,2,2,2,64026,2,0,32013,1,1,1,1
HY11F8RBREJN2,dashboard,professional_services,78258,US,2017-09-01,2,2,1,32900000,2,0,16450000,0.5,1,1,0
4R44HCEQ5VQG1,register,health_care_and_fitness,15044-7955,US,2017-11-01,1,1,0,500,1,0,500,0,1,1,1
4Z9EKTAASKB4K,register,retail,27106,US,2017-04-01,3,3,3,50640,3,0,16880,1,1,1,1
6K1GZV2GBS1KM,register,health_care_and_fitness,55014,US,2018-02-01,1,1,1,76240,0,0,76240,1,1,1,1
368MCT5WPRJ6R,register,professional_services,90712,US,2017-11-01,3,3,2,720900,2,0,240300,0.666666,1,1,1
N3HD8GC6X7WK3,register,professional_services,97501,US,2017-09-01,1,0,0,200,0,0,200,0,1,1,1
BQ4DA1T42JPDZ,register,retail,33510,US,2016-12-01,1,1,1,600000,1,0,600000,1,1,1,0
A0J1E314NPYN4,dashboard,beauty_and_personal_care,42301,US,2015-11-01,19,19,18,296113860,18,0,15584940,0.947368,1,1,0
5XMEKNK520A0M,register,health_care_and_fitness,80017-5729,US,2016-12-01,3,3,2,78132600,3,0,26044200,0.666666,1,1,0
YHNRE0SZVN5DG,dashboard,retail,28654-9112,US,2018-04-01,3,3,1,144072,3,0,48024,0.333333,1,1,1
0V0ETFWYRF4F9,dashboard,retail,249-0001,JP,2014-10-01,4,4,3,481450,0,0,120362.5,0.75,1,1,1
XS095V2P584XJ,dashboard,beauty_and_personal_care,V1Z3K5,CA,2018-01-01,13,11,8,4906605,9,0,377431.1538,0.727272,1,1,1
7FKR6VWCX3ZJC,register,casual_use,1109,US,2016-11-01,9,1,0,234900,8,0,26100,0,1,1,1
Y1M9JE660PB8C,register,charities_education_and_membership,97443-9719,US,2018-09-01,31,31,28,2807922600,15,1,90578148.39,0.903225,2,1,0
2S51HBMT7VG7X,dashboard,professional_services,J0V1B0,CA,2015-11-01,3,3,3,1123752,3,0,374584,1,1,1,1
1EC5ESJ7TZAAW,register,retail,94568-8817,US,2015-11-01,3,3,2,2017744,2,0,672581.3333,0.666666,1,1,0
E1H8AJG43RFQA,dashboard,professional_services,59901,US,2016-02-01,5,5,5,785374840,5,0,157074968,1,1,1,0
BBYQFTF8ZG408,dashboard,retail,18410,US,2018-02-01,2,2,1,603778,2,0,301889,0.5,1,1,1
21QPDP81W6Z6R,register,charities_education_and_membership,95776,US,2019-01-01,1,1,0,5000,1,0,5000,0,1,1,1
DYNXKXV1RXMXX,register,professional_services,29710,US,2017-08-01,3,3,0,9310500,2,0,3103500,0,1,1,0
5HM5VFVNS5JZ2,register,food_and_drink,79413,US,2015-03-01,3,3,3,22017600,0,0,7339200,1,1,1,0
MEKW5YRH0JXX1,dashboard,retail,91730-2901,US,2018-09-01,16,16,16,1494241224,13,0,93390076.5,1,1,1,0
4E1P449TTYCQ5,register,casual_use,76226-5067,US,2016-09-01,2,2,0,203115,0,0,101557.5,0,1,1,1
4VTV6Z1J7KZ1Z,register,professional_services,76048-6177,US,2017-11-01,6,6,4,2404716,3,0,400786,0.666666,1,1,0
4QTZB5JH20CJ1,dashboard,professional_services,92264-5860,US,2017-03-01,1,1,1,200,1,0,200,1,1,1,1
3ZW63P29X9BR7,dashboard,charities_education_and_membership,74063,US,2016-07-01,4,4,3,976000,4,0,244000,0.75,1,1,1
3B6TZB426VRKR,dashboard,retail,08037-2112,US,2019-03-01,2,2,1,64000,2,1,32000,0.5,1,1,1
6CGWA58AX7GJM,dashboard,retail,8527,US,2016-09-01,3,3,3,88146000,3,0,29382000,1,1,1,0
A39E9AGVMXSJX,register,professional_services,75080,US,2018-03-01,3,3,1,410130000,3,0,136710000,0.333333,1,1,0
30TVT7WD34DR7,register,professional_services,7030,US,2015-08-01,5,5,2,39648000,4,0,7929600,0.4,1,1,0
9XH2NRTECCDSR,register,professional_services,93401,US,2015-03-01,1,0,0,760000,0,0,760000,0,1,1,1
1J5EVDT4EFCR8,dashboard,charities_education_and_membership,91789,US,2015-08-01,2,2,0,4050080,2,0,2025040,0,1,1,1
DWBAWWZ137VPQ,register,retail,97236-1533,US,2019-04-01,5,5,5,14613648,5,1,2922729.6,1,1,1,0
PGKNSAVX5PV5E,dashboard,professional_services,19301-1822,US,2017-09-01,3,3,2,27468000,2,0,9156000,0.666666,1,1,0
XMYQ0J9TW6GDY,register,leisure_and_entertainment,32304,US,2018-11-01,7,7,7,896862062,6,1,128123151.7,1,1,1,0
MZCJ1TD7W45W9,register,food_and_drink,25801,US,2017-09-01,2,2,1,942400,1,0,471200,0.5,1,1,0
BVA8HSPN8Z515,register,casual_use,45716,US,2019-03-01,5,5,2,99852,4,1,19970.4,0.4,1,1,1
4Q540SZZQMBME,register,casual_use,37756-3809,US,2019-08-01,1,1,1,9000,1,1,9000,1,1,1,1
Y6G1PX0MGX9DB,register,professional_services,93314,US,2018-06-01,1,1,1,39500,1,0,39500,1,1,1,1
WKK5JJWHCRZYZ,register,home_and_repair,27560,US,2019-06-01,1,1,1,196000,1,0,196000,1,1,1,0
1C5M8K7DQCFRH,register,professional_services,65738,US,2018-10-01,1,1,1,6000,1,0,6000,1,1,1,1
X5ESHN0DNHNKX,dashboard,retail,85345-6715,US,2018-05-01,1,1,1,31786,1,0,31786,1,1,1,1
1PQBJ948KZZ7C,register,professional_services,94402,US,2017-02-01,1,1,1,3710000,1,0,3710000,1,1,1,1
3PPF9HBT63QZV,register,casual_use,M6K 3G7,CA,2016-01-01,1,1,0,1505000,0,0,1505000,0,1,1,1
V14KEPDV495JQ,dashboard,retail,29150,US,2018-06-01,2,2,1,40440,2,0,20220,0.5,1,1,1
4GZ1A1QN83GZX,register,retail,42503,US,2017-09-01,1,1,1,9866,1,0,9866,1,1,1,1
DE1X995JH6AR9,register,retail,6339,US,2014-09-01,1,1,0,270000,0,0,270000,0,1,1,1
FJWVXW7V1BSS3,register,transportation,11214-3328,US,2017-10-01,1,1,0,11000,1,0,11000,0,1,1,1
FWGBHEJR3JRKX,register,retail,44132-2218,US,2019-08-01,4,4,3,1103884,4,1,275971,0.75,1,1,0
FRGXGEB8FZNXQ,register,professional_services,83704,US,2016-07-01,2,2,1,145705,0,0,72852.5,0.5,1,1,1
58HR0F59AAEYZ,register,retail,2102,AU,2018-01-01,3,3,0,59841600,2,0,19947200,0,1,1,1
8GM8PJ6ESEXKB,dashboard,home_and_repair,90035,US,2014-11-01,3,3,3,95644819,0,0,31881606.33,1,1,1,1
BHXPTMH43Y5Y7,dashboard,professional_services,32951,US,2015-12-01,2,2,1,2283237,2,0,1141618.5,0.5,1,1,0
32XTF71JFDJF9,register,retail,27501,US,2016-05-01,1,1,0,756,0,0,756,0,1,1,1
2QBET6NMGC6RE,dashboard,professional_services,45840-9370,US,2019-08-01,1,1,0,400,1,1,400,0,1,1,1
30HNFSBX65749,register,health_care_and_fitness,64636-8163,US,2018-04-01,4,4,4,542682,4,0,135670.5,1,1,1,1
3M50RZ7AVCR5T,register,health_care_and_fitness,30519,US,2014-07-01,1,1,0,96000,0,0,96000,0,1,1,1
48AH9VCA22DNG,register,professional_services,30022-5066,US,2015-07-01,1,1,0,4369600,0,0,4369600,0,1,1,1
E53FZTBS275FG,dashboard,casual_use,29180,US,2014-08-01,6,6,3,2828800,0,0,471466.6667,0.5,1,1,0
17QV4Q6C4SENG,register,charities_education_and_membership,99202,US,2017-05-01,1,1,1,60000,1,0,60000,1,1,1,1
4PCGT5W1T21J4,dashboard,health_care_and_fitness,23320,US,2015-11-01,2,2,1,224250,2,0,112125,0.5,1,1,1
FJAFJM0Q3ZZEX,dashboard,retail,76542-3070,US,2017-11-01,2,2,1,240000,2,0,120000,0.5,1,1,1
BT78GD23VKNM3,dashboard,food_and_drink,48221,US,2015-08-01,1,1,1,4240000,1,0,4240000,1,1,1,1
77JBW3CXACR33,dashboard,leisure_and_entertainment,19141,US,2014-10-01,4,4,0,5227105000,0,0,1306776250,0,1,1,0
78DMC9A57VKZA,register,health_care_and_fitness,47905,US,2016-03-01,1,1,0,9900,0,0,9900,0,1,1,0
FEJ8QGPZ6B6Y4,register,retail,76541-3323,US,2019-06-01,2,2,0,3503424,2,1,1751712,0,1,1,0
B1DQ3Z9PH36NQ,register,professional_services,76014-2715,US,2017-09-01,1,1,1,39600,1,0,39600,1,1,1,1
2CKS9YQESAP2M,register,casual_use,27107,US,2019-02-01,1,1,0,528000,1,1,528000,0,1,1,1
5ERXKD6NV457X,register,casual_use,31709-4105,US,2017-12-01,3,3,3,784620,3,0,261540,1,1,1,1
9T6646X86YEEN,register,transportation,80226,US,2019-02-01,1,1,0,8500,1,1,8500,0,1,1,1
Z1SGWAT8QDE85,register,retail,V1R3K3,CA,2019-04-01,1,1,0,100,1,1,100,0,1,1,1
03ZJMEKBNG1Z9,register,professional_services,33442,US,2017-01-01,5,5,1,679000,5,0,135800,0.2,1,1,1
DSD9E4DWT8XFJ,register,professional_services,4216,AU,2017-05-01,1,1,1,679800,1,0,679800,1,1,1,0
EFEXP1QGFBTBC,register,casual_use,2144,US,2017-04-01,1,1,1,525000,1,0,525000,1,1,1,1
C0BZE2RJ84YXC,register,casual_use,11213,US,2017-08-01,1,1,0,300,1,0,300,0,1,1,1
J5PT4N7ZK3Z6P,dashboard,retail,19809-2950,US,2019-03-01,2,2,2,22800,2,1,11400,1,1,1,0
CSB6QFX0DHDF2,dashboard,retail,2021,AU,2016-10-01,1,1,1,750400,1,0,750400,1,1,1,1
4601HR490SY51,register,professional_services,11746,US,2014-12-01,2,2,0,325500,0,0,162750,0,1,1,1
D67SE2TC1HJAP,register,retail,48234-1453,US,2017-06-01,3,2,0,6088,2,0,2029.333333,0,1,1,1
E72NYA5GW5G16,dashboard,charities_education_and_membership,79424-5613,US,2018-10-01,3,3,3,3000000,3,0,1000000,1,1,1,0
2D6V1622BJCCK,register,health_care_and_fitness,57785-2342,US,2018-01-01,1,1,1,9000,1,0,9000,1,1,1,1
D6DBMX5SQ7V1G,dashboard,leisure_and_entertainment,34746,US,2016-11-01,4,4,0,2598130,3,0,649532.5,0,1,1,1
9B9P5EJ3FTKX8,dashboard,retail,19010,US,2015-09-01,1,1,1,6288,1,0,6288,1,1,1,1
3QVVE8YH1ZAP5,register,professional_services,94550,US,2014-12-01,2,2,1,105000,0,0,52500,0.5,1,1,1
VV89JZ2RCDJDC,dashboard,professional_services,6492,US,2018-12-01,3,2,0,41535,1,0,13845,0,1,1,1
4K9T8BKP39WJE,register,professional_services,33194,US,2017-07-01,2,1,1,163305,1,0,81652.5,1,1,1,1
918VN9F783DBR,register,transportation,77536-6126,US,2017-05-01,7,5,0,3026023,1,0,432289,0,2,1,1
WTCV88BZ6A7JB,register,charities_education_and_membership,76712,US,2017-10-01,2,2,2,15000,2,0,7500,1,1,1,1
19HVPAD1451T4,dashboard,leisure_and_entertainment,96782,US,2019-01-01,1,1,1,401800,1,0,401800,1,1,1,1
DES46T41R9S1F,register,beauty_and_personal_care,87110,US,2016-07-01,2,2,0,45900,0,0,22950,0,1,1,1
ARH6EKA7WQ7GT,register,professional_services,35212,US,2015-03-01,1,1,1,1818000,0,0,1818000,1,1,1,0
2S5HWD6YR076K,register,professional_services,98125,US,2016-02-01,4,4,1,568400,0,0,142100,0.25,1,1,1
517F8P86H6JDZ,dashboard,leisure_and_entertainment,74037-3927,US,2016-05-01,2,1,0,225000,1,0,112500,0,1,1,1
CNATPTEVGGMFC,register,beauty_and_personal_care,97385,US,2017-09-01,4,4,3,323000,4,0,80750,0.75,1,1,1
6TYBEV469RC5Q,dashboard,professional_services,M6P1X3,CA,2018-12-01,1,1,1,314253,1,0,314253,1,1,1,1
6NPGDR5PCQNCG,register,health_care_and_fitness,28215,US,2017-09-01,4,4,3,34855,4,0,8713.75,0.75,1,1,1
HG0X523ZFE03K,dashboard,health_care_and_fitness,48214,US,2019-03-01,1,0,0,0,0,1,0,0,1,1,0
MQEB8J4QFWS65,register,professional_services,98296-7716,US,2017-10-01,1,1,1,561000,1,0,561000,1,1,1,0
2SBNHA4Y2QZ6F,register,beauty_and_personal_care,2283,AU,2019-05-01,1,1,0,12000,1,1,12000,0,1,1,0
0SMF0KCR0D7ZB,dashboard,professional_services,71901,US,2014-07-01,1,1,1,868000,0,0,868000,1,1,1,1
1S63VHT5J94FA,dashboard,professional_services,30328,US,2016-07-01,1,1,1,3087120,1,0,3087120,1,1,1,1
BV5N82QCZX7NC,register,professional_services,2539,AU,2018-02-01,3,3,2,714120,2,0,238040,0.666666,1,1,1
3DAN9XJYSY2XE,register,health_care_and_fitness,2906,US,2016-05-01,2,2,2,270300,0,0,135150,1,1,1,1
BEGZ10BQBRPDM,register,beauty_and_personal_care,70814,US,2016-11-01,1,1,1,3270,0,0,3270,1,1,1,1
Q8E6H86QHKNQS,register,health_care_and_fitness,80015-1245,US,2017-09-01,1,1,0,104,1,0,104,0,1,1,1
0R15H8WAFDV6G,dashboard,health_care_and_fitness,91351,US,2017-01-01,2,2,2,21597000,2,0,10798500,1,1,1,0
FD3ZNPC03NG94,dashboard,professional_services,32822,US,2014-06-01,1,1,0,34236,0,0,34236,0,1,1,1
0Q4FG7E4MB8CT,dashboard,health_care_and_fitness,89027-2398,US,2017-04-01,5,5,5,1172215,5,0,234443,1,1,1,1
B39N7Q5NNJQH5,dashboard,beauty_and_personal_care,95691-4317,US,2017-04-01,1,1,1,36000,1,0,36000,1,1,1,1
8WA7Q3BVQ2WNM,dashboard,casual_use,M6H4E8,CA,2018-05-01,1,1,0,3500,1,0,3500,0,1,1,1
KNS0VHND80VPF,register,professional_services,46237,US,2019-04-01,2,2,0,74000,1,1,37000,0,1,1,1
85P4AM9WB67MS,dashboard,professional_services,98107,US,2018-11-01,1,1,0,300000,1,0,300000,0,1,1,1
8F1YWP98X600Q,register,beauty_and_personal_care,21237,US,2016-03-01,2,2,1,4000,0,0,2000,0.5,1,1,1
BJFX864Z5M2HE,register,casual_use,32713,US,2017-11-01,1,1,1,105000,1,0,105000,1,1,1,1
EQ8Y8XAAZMDNG,dashboard,health_care_and_fitness,80033,US,2017-10-01,10,10,8,15438150,10,0,1543815,0.8,1,1,1
EQ856GFNQ6TB5,register,retail,30045,US,2016-07-01,1,1,1,461736,0,0,461736,1,1,1,1
0HXR5Y71062WY,dashboard,health_care_and_fitness,L3K6B6,CA,2019-07-01,6,6,4,528000,6,1,88000,0.666666,2,1,0
X3KR2FXTK0797,register,home_and_repair,65340-1615,US,2019-04-01,1,1,0,8118,1,1,8118,0,1,1,1
9CHZ7JENF4RV4,register,retail,34689,US,2019-04-01,2,2,2,24000,2,1,12000,1,1,1,1
Z82P201WWEVJA,dashboard,health_care_and_fitness,62002,US,2018-02-01,2,2,2,256620000,1,0,128310000,1,1,1,0
XZR9YY4QXEVZX,register,leisure_and_entertainment,28209,US,2018-10-01,1,1,0,70000,1,0,70000,0,1,1,1
Y2T2WQ33G30FS,register,professional_services,30080-3101,US,2019-05-01,1,1,1,81000,1,1,81000,1,1,1,1
BEXPWCNATBX7X,register,food_and_drink,19711,US,2016-08-01,1,1,0,100,0,0,100,0,1,1,1
SY1D2GW2ZSD9X,register,casual_use,98404,US,2019-02-01,1,1,0,850000,1,1,850000,0,1,1,0
DT4EMF0SDTWG7,register,beauty_and_personal_care,32218,US,2017-07-01,1,1,0,1362500,1,0,1362500,0,1,1,0
VZ83DRP6HWHMS,dashboard,charities_education_and_membership,11212,US,2018-10-01,1,1,0,10000,1,0,10000,0,1,1,1
DAW5EMH44E7SG,dashboard,professional_services,46350-3737,US,2017-05-01,3,3,3,47940000,3,0,15980000,1,1,1,0
FHW9HY0W2NNVY,register,health_care_and_fitness,33401-1718,US,2018-01-01,1,1,1,20000,1,0,20000,1,1,1,0
6DS6ZHZ1K214J,register,casual_use,38111,US,2016-04-01,2,2,2,3654000,0,0,1827000,1,1,1,0
VBSFVAQVP82AY,register,professional_services,EN91TQ,GB,2018-12-01,2,1,1,388800,1,0,194400,1,1,1,1
C70FRZ6R89W8A,dashboard,professional_services,77450-1409,US,2017-03-01,4,4,2,3417584,1,0,854396,0.5,1,1,0
8KXNYF2QMRTFV,register,health_care_and_fitness,55345,US,2017-04-01,2,2,1,15049000,2,0,7524500,0.5,1,1,0
6RJ28E6Q4ZQH4,register,food_and_drink,77504-2339,US,2017-08-01,3,3,1,556800,3,0,185600,0.333333,1,1,0
NDRD9PKPXMS73,register,retail,25801,US,2018-01-01,1,1,0,100,1,0,100,0,1,1,1
77YYT96TGX9GP,register,professional_services,78045,US,2017-05-01,2,2,2,53789316,2,0,26894658,1,1,1,0
CN7NPFFQ9M8Q0,register,retail,80537-6217,US,2018-03-01,3,3,2,28200,1,0,9400,0.666666,1,1,1
3WNA9F8PR08AZ,dashboard,beauty_and_personal_care,690-0015,JP,2019-02-01,1,1,0,2464000,1,0,2464000,0,1,1,0
42F9PKX8T8SXW,register,casual_use,51250-1702,US,2018-06-01,1,1,1,30000,1,0,30000,1,1,1,1
EZAZFF2HPSZ5N,dashboard,professional_services,65355,US,2017-08-01,2,2,1,135200,2,0,67600,0.5,1,1,1
X92XAJ7A2HG9K,register,retail,76310-1457,US,2017-09-01,1,1,0,1000,1,0,1000,0,1,1,1
2PEWV3WYCHW29,dashboard,casual_use,27516,US,2017-05-01,1,1,0,18060,1,0,18060,0,1,1,1
00613M16ZNJVE,register,casual_use,72143,US,2018-04-01,2,1,0,92698,1,0,46349,0,2,1,1
8BRW306BTFAAP,register,retail,76502,US,2016-01-01,1,1,1,196512,0,0,196512,1,1,1,0
AM9N8GP8RC7WJ,register,casual_use,33584,US,2015-07-01,2,2,0,30000,1,0,15000,0,1,1,1
C6CQG0740YXW2,dashboard,food_and_drink,AL73SN,GB,2017-09-01,1,1,0,20500,1,0,20500,0,1,1,1
BFZQGGB1KCHTY,register,leisure_and_entertainment,55406,US,2018-01-01,1,1,0,1374780,1,0,1374780,0,1,1,1
A22GJVCNB1F7W,register,casual_use,53208,US,2015-05-01,1,1,1,506880,0,0,506880,1,1,1,1
2CNRH4MZ65DR7,dashboard,casual_use,J8T6C8,CA,2016-09-01,1,1,0,10000,1,0,10000,0,1,1,1
1GFT3ME844KAV,dashboard,professional_services,77099,US,2016-02-01,2,2,2,25802,2,0,12901,1,1,1,1
RKXZ4M3CNTBGX,register,food_and_drink,77382,US,2019-03-01,2,2,0,2000,2,1,1000,0,1,1,1
DQYVTK3818NQR,dashboard,food_and_drink,28078,US,2016-02-01,2,2,2,99036730,1,0,49518365,1,1,1,0
FY0EMCVDVN73A,dashboard,food_and_drink,40516-9655,US,2018-06-01,1,1,0,18500,1,0,18500,0,1,1,1
XWPYS4WP7EEX1,dashboard,professional_services,29938,US,2018-04-01,3,3,3,16800,3,0,5600,1,1,1,1
E1BWJCKRXC7QH,register,retail,48519-1282,US,2017-05-01,2,2,1,210477,1,0,105238.5,0.5,1,1,1
563VRC8CG2CVA,register,beauty_and_personal_care,29209,US,2016-11-01,2,2,2,389172,2,0,194586,1,1,1,0
1DFZJZDM311ZD,register,transportation,38115,US,2019-06-01,2,2,1,708000,2,1,354000,0.5,1,1,1
BKGE6XNSQ3CND,register,retail,60175-6097,US,2017-08-01,4,4,4,18833472,3,0,4708368,1,1,1,0
4Q0VPJS8G2751,register,beauty_and_personal_care,89117,US,2018-11-01,1,1,1,46000,1,0,46000,1,1,1,1
82RPSQP4DZCRS,dashboard,home_and_repair,70062,US,2015-08-01,1,1,1,2560000,1,0,2560000,1,1,1,1
F935ETWMMKDBD,register,beauty_and_personal_care,48197,US,2018-09-01,2,2,1,484000,2,0,242000,0.5,1,1,0
8Y3SP53PVA8NV,register,retail,56379-2035,US,2018-03-01,3,3,2,2323200,3,0,774400,0.666666,1,1,0
6S1G1EFQFZJ7Q,register,casual_use,11418,US,2015-01-01,5,5,4,27594000,0,0,5518800,0.8,1,1,0
BVXST8SHAVMQ0,register,health_care_and_fitness,90064,US,2018-01-01,1,1,0,570000,1,0,570000,0,1,1,1
EJX1XPNNT7Q53,register,retail,20181,US,2016-04-01,2,2,2,89400,0,0,44700,1,1,1,1
B9TF67P54EPGX,dashboard,health_care_and_fitness,43068-3981,US,2016-08-01,2,2,1,24000,2,0,12000,0.5,1,1,1
584DQ5BSA8S3H,register,charities_education_and_membership,33071,US,2016-09-01,1,1,0,100,0,0,100,0,1,1,1
